steam_appid,name,developers,publishers,categories,genres,required_age,n_achievements,platforms,total_reviews,total_positive,total_negative,review_score,review_score_desc,positive_percentual,metacritic,is_free,price_initial (USD),current_player_count,release_date
584400,Sonic Mania,"['Christian Whitehead', 'Headcannon', 'PagodaWest Games']",['SEGA'],"['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']","['Action', 'Adventure', 'Casual']",84,18,['windows'],12748,11877,871,8.0,Very Positive,93.2,84,False,19.99,75,"29 Aug, 2017"
588650,Dead Cells,['Motion Twin'],['Motion Twin'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","['Action', 'Adventure', 'Indie']",89,121,"['windows', 'mac', 'linux']",40003,38592,1411,9.0,Overwhelmingly Positive,96.5,89,False,24.99,1798,"6 Aug, 2018"
590380,Into the Breach,['Subset Games'],['Subset Games'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","['Indie', 'RPG', 'Simulation', 'Strategy']",90,70,"['windows', 'mac', 'linux']",11252,10586,666,8.0,Very Positive,94.1,90,False,14.99,233,N/A
609320,FAR: Lone Sails,['Okomotive'],['Assemble Entertainment'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']","['Action', 'Adventure', 'Indie']",80,14,"['windows', 'mac']",7332,6868,464,8.0,Very Positive,93.7,80,False,14.99,86,N/A
611790,House Party,"['Eek! Games, LLC']","['Eek! Games, LLC']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']",0,79,['windows'],6025,5310,715,8.0,Very Positive,88.1,0,False,24.99,106,N/A
613830,CHRONO TRIGGER®,['Square Enix'],['Square Enix'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Family Sharing']",['RPG'],0,13,['windows'],5351,4708,643,8.0,Very Positive,88.0,0,False,14.99,168,"27 Feb, 2018"
617290,Remnant: From the Ashes,['Gunfire Games'],['Arc Games'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","['Action', 'Adventure', 'RPG']",78,50,['windows'],23122,20086,3036,8.0,Very Positive,86.9,78,False,39.99,543,N/A
621060,PC Building Simulator,"['Claudiu Kiss', 'The Irregular Corporation']",['The Irregular Corporation'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Family Sharing']","['Indie', 'Simulation']",0,94,['windows'],19187,18144,1043,8.0,Very Positive,94.6,0,False,19.99,143,N/A
627270,Injustice™ 2,"['NetherRealm Studios', 'QLOC']",['WB Games'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'In-App Purchases', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together', 'HDR available', 'Family Sharing']",['Action'],86,74,['windows'],6038,5189,849,8.0,Very Positive,85.9,86,False,49.99,512,"30 Nov, 2017"
629760,MORDHAU,['Triternion'],['Triternion'],"['Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Stats', 'Remote Play on Phone', 'Remote Play on Tablet']","['Action', 'Indie']",81,38,['windows'],58733,47973,10760,8.0,Very Positive,81.7,81,False,29.99,796,"29 Apr, 2019"
632470,Disco Elysium - The Final Cut,['ZA/UM'],['ZA/UM'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Tablet', 'Family Sharing']",['RPG'],97,45,"['windows', 'mac']",48258,44896,3362,8.0,Very Positive,93.0,97,False,39.99,1075,"15 Oct, 2019"
635260,CarX Drift Racing Online,"['CarX Technologies, LLC']","['CarX Technologies, LLC']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'VR Supported', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Remote Play on Phone', 'Remote Play on Tablet', 'Family Sharing']","['Massively Multiplayer', 'Racing', 'Simulation', 'Sports']",0,36,['windows'],36648,34984,1664,9.0,Overwhelmingly Positive,95.5,0,False,14.99,1327,N/A
637090,BATTLETECH,['Harebrained Schemes'],['Paradox Interactive'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play Together', 'Family Sharing']","['Action', 'Adventure', 'Strategy']",78,128,"['windows', 'mac', 'linux']",16969,14457,2512,8.0,Very Positive,85.2,78,False,39.99,1313,N/A
637650,FINAL FANTASY XV WINDOWS EDITION,['Square Enix'],['Square Enix'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Tablet', 'Family Sharing']",['RPG'],0,97,['windows'],16112,13311,2801,8.0,Very Positive,82.6,0,False,34.99,547,"6 Mar, 2018"
640820,Pathfinder: Kingmaker — Enhanced Plus Edition,['Owlcat Games'],['Knights Peak'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Tablet', 'Family Sharing']","['Adventure', 'RPG']",73,74,"['windows', 'mac', 'linux']",16713,12810,3903,6.0,Mostly Positive,76.6,73,False,19.99,609,N/A
641320,Cooking Simulator,['Big Cheese Studio'],"['Big Cheese Studio', 'PlayWay S.A.']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']",['Simulation'],64,281,['windows'],8050,6899,1151,8.0,Very Positive,85.7,64,False,19.99,157,N/A
641990,The Escapists 2,"['Team17', 'Mouldy Toof Studios']",['Team17'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']","['Indie', 'Simulation', 'Strategy']",75,58,"['windows', 'mac', 'linux']",10480,9557,923,8.0,Very Positive,91.2,75,False,19.99,395,N/A
644560,Mirror,['KAGAMI WORKS'],['Paradise Project'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Family Sharing']","['Adventure', 'Indie', 'RPG']",0,114,"['windows', 'mac']",7695,7017,678,8.0,Very Positive,91.2,0,False,1.99,55,N/A
645630,Car Mechanic Simulator 2018,['Red Dot Games'],['PlayWay S.A.'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Includes level editor', 'Family Sharing']","['Racing', 'Simulation']",0,60,"['windows', 'mac']",21151,19091,2060,8.0,Very Positive,90.3,0,False,19.99,176,N/A
646910,The Crew™ 2,['Ivory Tower'],['Ubisoft'],"['Single-player', 'Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Captions available', 'In-App Purchases', 'Partial Controller Support', 'Remote Play on Phone', 'Remote Play on Tablet']","['Action', 'Massively Multiplayer', 'Racing']",0,34,['windows'],24508,18899,5609,6.0,Mostly Positive,77.1,0,False,29.99,972,N/A
648350,Jurassic World Evolution,['Frontier Developments'],['Frontier Developments'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']","['Simulation', 'Strategy']",69,73,['windows'],22701,19616,3085,8.0,Very Positive,86.4,69,False,44.99,197,"11 Jun, 2018"
666140,My Time at Portia,['Pathea Games'],['Focus Entertainment'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']",73,91,"['windows', 'mac']",11674,10757,917,8.0,Very Positive,92.1,73,False,29.99,512,"15 Jan, 2019"
667970,VTOL VR,"['Boundless Dynamics, LLC']","['Boundless Dynamics, LLC']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Tracked Controller Support', 'VR Only', 'Steam Workshop', 'Includes level editor', 'Family Sharing']","['Action', 'Indie', 'Simulation']",0,0,['windows'],14487,14229,258,9.0,Overwhelmingly Positive,98.2,0,False,29.99,260,N/A
668580,Atomic Heart,['Mundfish'],"['Focus Entertainment', '4Divinity']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure', 'RPG']",76,61,['windows'],9738,7803,1935,8.0,Very Positive,80.1,76,False,59.99,629,N/A
671860,BattleBit Remastered,"['SgtOkiDoki', 'Vilaskis', 'TheLiquidHorse']",['SgtOkiDoki'],"['Multi-player', 'MMO', 'PvP', 'Online PvP', 'Partial Controller Support']","['Action', 'Massively Multiplayer', 'Early Access']",0,0,['windows'],74704,65572,9132,8.0,Very Positive,87.8,0,False,14.99,532,N/A
673130,AMID EVIL,['Indefatigable'],['New Blood Interactive'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure', 'Indie']",85,43,['windows'],5039,4766,273,8.0,Very Positive,94.6,85,False,19.99,6,N/A
673880,"Warhammer 40,000: Mechanicus",['Bulwark Studios'],['Kasedo Games'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']",['Strategy'],78,34,"['windows', 'mac', 'linux']",7270,6753,517,8.0,Very Positive,92.9,78,False,29.99,136,N/A
674140,Bugsnax,['Young Horses'],['Young Horses'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Tracked Controller Support', 'VR Supported', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']","['Action', 'Adventure', 'Casual', 'Indie']",0,30,"['windows', 'mac']",5014,4898,116,9.0,Overwhelmingly Positive,97.7,0,False,24.99,55,N/A
675010,MudRunner,['Saber Interactive'],['Focus Entertainment'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Family Sharing']",['Simulation'],0,62,['windows'],9698,8784,914,8.0,Very Positive,90.6,0,False,19.99,297,N/A
674940,Stick Fight: The Game,['Landfall West'],['Landfall'],"['Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Partial Controller Support', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play Together', 'Family Sharing']","['Action', 'Casual', 'Indie']",0,28,"['windows', 'mac']",51313,48390,2923,8.0,Very Positive,94.3,0,False,4.99,301,N/A
704270,Generation Zero®,['Systemic Reaction™'],['Avalanche Studios'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure']",0,72,['windows'],17253,13251,4002,6.0,Mostly Positive,76.8,0,False,24.99,218,N/A
1544020,The Callisto Protocol™,['Striking Distance Studios'],"['KRAFTON, Inc.']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure']",0,46,['windows'],15051,9999,5052,5.0,Mixed,66.4,0,False,59.99,87,N/A
1556790,Isonzo,['BlackMill Games'],['BlackMill Games'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']","['Action', 'Indie', 'Massively Multiplayer', 'Simulation', 'Strategy']",73,48,"['windows', 'mac', 'linux']",6650,5774,876,8.0,Very Positive,86.8,73,False,39.99,188,N/A
1562430,DREDGE,['Black Salt Games'],['Team17'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Adventure', 'RPG']",0,60,"['windows', 'mac']",23541,22639,902,9.0,Overwhelmingly Positive,96.2,0,False,26.99,453,N/A
1569040,Football Manager 2022,['Sports Interactive'],['SEGA'],"['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']","['Simulation', 'Sports']",85,98,"['windows', 'mac']",6042,5669,373,8.0,Very Positive,93.8,85,False,0.0,1079,N/A
2322010,God of War Ragnarök,"['Santa Monica Studio', 'Jetpack Interactive']",['PlayStation Publishing LLC'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'HDR available', 'Family Sharing']","['Action', 'Adventure', 'RPG']",90,48,['windows'],8214,7092,1122,8.0,Very Positive,86.3,90,False,59.99,2314,"19 Sep, 2024"
2338770,NBA 2K24,['Visual Concepts'],['2K'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'In-App Purchases', 'Partial Controller Support', 'Steam Cloud', 'Remote Play Together', 'Family Sharing']","['Simulation', 'Sports']",0,50,['windows'],11733,5235,6498,5.0,Mixed,44.6,0,False,59.99,1572,N/A
2195250,EA SPORTS FC™ 24,['EA Canada & EA Romania'],['Electronic Arts'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'In-App Purchases', 'Remote Play Together', 'HDR available']","['Simulation', 'Sports']",0,40,['windows'],31141,17790,13351,5.0,Mixed,57.1,0,False,69.99,2347,N/A
1583230,High On Life,"['Squanch Games, Inc.']","['Squanch Games, Inc.']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure']",0,44,['windows'],10519,9393,1126,8.0,Very Positive,89.3,0,False,39.99,366,"13 Dec, 2022"
1621690,Core Keeper,['Pugstorm'],"['Fireshine Games', 'bilibili']","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Full controller support', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Casual', 'Indie', 'RPG']",85,46,"['windows', 'linux']",18903,17964,939,9.0,Overwhelmingly Positive,95.0,85,False,19.99,3354,N/A
1629520,A Little to the Left,['Max Inferno'],['Secret Mode'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Casual', 'Indie']",75,65,"['windows', 'mac']",7051,6511,540,8.0,Very Positive,92.3,75,False,14.99,709,N/A
1637320,Dome Keeper,['Bippinbits'],['Raw Fury'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Adventure', 'Indie', 'Simulation']",0,47,"['windows', 'mac', 'linux']",8223,7643,580,8.0,Very Positive,92.9,0,False,17.99,359,N/A
1672970,Minecraft Dungeons,"['Mojang Studios', '\u202aDouble Eleven']",['Xbox Game Studios'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Family Sharing']","['Action', 'Adventure', 'RPG']",0,104,['windows'],5305,4901,404,8.0,Very Positive,92.4,0,False,19.99,332,N/A
1677770,The Case of the Golden Idol,['Color Gray Games'],['Playstack'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Indie']",0,17,"['windows', 'mac', 'linux']",5276,5201,75,9.0,Overwhelmingly Positive,98.6,0,False,17.99,44,N/A
1681430,RoboCop: Rogue City,['Teyon'],['Nacon'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure']",76,27,['windows'],7061,6339,722,8.0,Very Positive,89.8,76,False,49.99,276,N/A
1703340,The Stanley Parable: Ultra Deluxe,['Crows Crows Crows'],['Crows Crows Crows'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Family Sharing']","['Adventure', 'Casual', 'Indie']",0,11,"['windows', 'mac', 'linux']",20547,19358,1189,8.0,Very Positive,94.2,0,False,24.99,87,N/A
476600,Call of Duty®: WWII,"['Sledgehammer Games', 'Raven Software']",['Activision'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'In-App Purchases', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Remote Play on TV', 'Family Sharing']",['Action'],0,35,['windows'],12693,8210,4483,5.0,Mixed,64.7,0,False,59.99,157,"2 Nov, 2017"
480490,Prey,['Arkane Studios'],['Bethesda Softworks'],"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']","['Action', 'Adventure']",0,58,['windows'],19954,18252,1702,8.0,Very Positive,91.5,0,False,29.99,233,N/A
482400,System Shock,['Nightdive Studios'],['Prime Matter'],"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure']",0,46,['windows'],6392,5842,550,8.0,Very Positive,91.4,0,False,39.99,135,N/A
485510,Nioh: Complete Edition,"['KOEI TECMO GAMES CO., LTD.']","['KOEI TECMO GAMES CO., LTD.']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Family Sharing']","['Action', 'RPG']",84,79,['windows'],7812,6327,1485,8.0,Very Positive,81.0,84,False,49.99,423,"7 Nov, 2017"
488790,South Park™: The Fractured But Whole™,['Ubisoft San Francisco'],['Ubisoft'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Remote Play on Phone', 'Remote Play on Tablet']",['RPG'],0,35,['windows'],14826,12218,2608,8.0,Very Positive,82.4,0,False,29.99,770,"16 Oct, 2017"
489940,BATTALION: Legacy,['BULKHEAD'],['BULKHEAD'],"['Multi-player', 'PvP', 'Online PvP']","['Action', 'Free To Play']",0,0,['windows'],8858,5327,3531,5.0,Mixed,60.1,0,True,0.0,1,N/A
